,playlist_name,playlist_id,playlist_genre,track_name,track_id,track_artist_name,track_artist_id,danceability,energy,key,loudness,mode,acousticness,valence,tempo
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,In Too Deep,1HNE2PX70ztbEl6MLxrpNL,Sum 41,0qT79UgT5tY4yudH9VfsdT,0.568,0.844,9,-5.875,1,0.000189,0.766,116.046
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,Kryptonite,6ZOBP3NvffbU4SZcrnt1k6,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,0.545,0.865,11,-5.708,0,0.00664,0.543,99.009
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,The Kill (Bury Me),1p1nO35bbi4ZlQgjIA4oa4,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,0.179,0.912,4,-3.881,0,0.0014,0.289,182.99
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,Jerk It Out,5XMjXjwCkJVmk0AHm7z8IV,Caesars,4rGrN4XDYhP6dUAZMvcuHr,0.58,0.981,8,-2.603,0,0.0171,0.861,134.007
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,Uprising,4VqPOruhp5EdPBeR92t6lQ,Muse,12Chz98pHFMPJEknJQMWvI,0.602,0.905,2,-4.046,1,0.000202,0.411,128.019
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,Blurry,1YrJCGCuGZQFBwTb6gwIEM,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,0.44,0.932,3,-4.488,0,0.0102,0.495,157.438
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,Gives You Hell,6ihL9TjfRjadfEePzXXyVF,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,0.718,0.691,4,-6.44,1,0.0159,0.552,100.008
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,All My Life,5vMDvp6nUnTYhl5NMpgOnL,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,0.582,0.597,5,-5.671,1,0.000194,0.674,167.738
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,It's Been Awhile,25CMmGsl22APKhfuj4Tp7j,Staind,5KDIH2gF0VpelTqyQS7udb,0.509,0.774,6,-4.054,1,0.00189,0.0824,116.529
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,3 Libras,5kHkaBN8OEQlmXfQkACxSt,A Perfect Circle,4DFhHyjvGYa9wxdHUjtDkc,0.518,0.744,9,-8.248,1,0.00383,0.211,144.019
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,Rollin' (Air Raid Vehicle),3IV4swNduIRunHREK80owz,Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,0.603,0.933,1,-3.358,1,0.00591,0.709,96.306
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,I Hate Everything About You,6rUp7v3l8yC4TKxAAR5Bmx,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,0.498,0.83,6,-5.157,0,0.00461,0.453,89.342
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,Savior,3asFGFY3uLjMDmML1p0tYm,Rise Against,6Wr3hh341P84m3EI8qdn9O,0.339,0.931,5,-3.425,0,0.0015,0.467,112.548
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,"Sugar, We're Goin Down",2TfSHkHiFO4gRztVIkggkE,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,0.494,0.842,7,-4.784,1,0.00579,0.574,162.011
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,The Boys of Summer,5BmagRD7Thki6O1zZwbxBy,The Ataris,3LC8PXXgk7YtAIobtjSdNi,0.251,0.954,6,-2.879,1,0.000674,0.264,191.059
0,00s Rock Anthems,37i9dQZF1DX3oM43CtKnRV,Rock,Youth of the Nation,0UrWr7Jnu1heq1o99ZwUd0,P.O.D.,6KO6G41BBLTDNYOLefWTMU,0.563,0.86,8,-7.533,1,0.00834,0.517,97.867
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,September,7Cuk8jsPPoNYQWXK9XRFvG,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,0.694,0.831,9,-7.288,1,0.165,0.98,125.901
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Africa,2374M0fQpWi3dLnB54qaLX,TOTO,0PFtn5NtBbbUNbU9EAmIWF,0.671,0.373,9,-18.064,1,0.257,0.732,92.718
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Careless Whisper,4jDmJ51x1o9NZB5Nxxc7gY,George Michael,19ra5tSw0tWufvUp8GotLo,0.574,0.629,2,-8.815,0,0.128,0.786,153.119
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,You Make My Dreams (Come True),2dlEdDEmuQsrcXaAL3Znzi,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.737,0.569,5,-6.702,1,0.261,0.912,167.202
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Summer Breeze,01UYpHuzHi4eB9PAbDoPY2,Seals and Crofts,6jdObwsrIjSRnBbMw6lPBj,0.49,0.581,5,-6.566,1,0.553,0.318,88.718
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Steal Away - Remastered,7v5rsCN3LhX9XaIlWyTdx3,Robbie Dupree,3jrgftS3TYbNxcPt5itKhz,0.72,0.569,2,-11.466,1,0.142,0.713,122.403
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Baby Come Back,2bwYGPDCC31QTdFca1mQRh,Player,0fgtHVpOPfXb07S8Jx443z,0.684,0.563,8,-9.244,1,0.151,0.564,155.145
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,What a Fool Believes,2yBVeksU2EtrPJbTu4ZslK,The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,0.758,0.378,8,-15.308,0,0.284,0.985,120.736
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,This Is It,0YO8KsprTrEUEvJevpI7Na,Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,0.641,0.497,7,-12.228,0,0.254,0.743,102.274
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Hey Nineteen,1tjK9HhmpEfk0ijyIKsoUk,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,0.952,0.301,2,-13.936,1,0.0126,0.728,119.629
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0.828,0.492,0,-9.744,1,0.0644,0.789,120.151
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Your Love,5dRQUolXAVX3BbCiIxmSsf,The Outfield,1zxDewzd2j1ZdSBGaYcr0y,0.555,0.757,1,-7.868,0,0.103,0.582,129.607
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Everybody Wants To Rule The World,76798uYU1DhBRVWxSo1bhY,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,0.687,0.886,7,-8.219,1,0.38,0.467,112.073
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Listen to the Music,7Ar4G7Ci11gpt6sfH9Cgz5,The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,0.645,0.598,1,-13.18,0,0.221,0.913,105.929
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,You Can Call Me Al,4G0piDzNWqkXfnZyYGAyQT,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,0.776,0.778,5,-8.11,1,0.196,0.842,128.459
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Easy Lover,5LYJ631w9ps5h9tdvac7yP,Philip Bailey,6ZNeppgfBLPUyugks9Yn1u,0.74,0.923,1,-5.082,1,0.105,0.93,128.871
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Hold the Line,4aVuWgvD0X63hcOCnZtNFA,TOTO,0PFtn5NtBbbUNbU9EAmIWF,0.473,0.898,6,-4.797,0,0.00783,0.808,96.556
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Come Sail Away,11G0yprQtMU53BLPMSr093,Styx,4salDzkGmfycRqNUbyBphh,0.285,0.56,0,-7.469,1,0.13,0.122,147.696
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,That's All - 2007 Remaster,2zFdsAIk9r2Mi7Lmm1w3sM,Genesis,3CkvROUTQ6nRi9yQOcsB50,0.697,0.627,4,-7.941,0,0.224,0.797,87.695
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Keep on Loving You,4rcHWl68ai6KvpXlc8vbnE,REO Speedwagon,55vs7NT1KxcFjbMC4y202E,0.306,0.722,0,-5.963,1,0.0519,0.41,174.732
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Take It Easy - 2013 Remaster,4yugZvBYaoREkJKtbG08Qr,Eagles,0ECwFtbIWEVNwjlrfc6xoL,0.575,0.67,7,-10.39,1,0.343,0.74,139.191
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,Journey,0rvjqX7ttXeg3mTy8Xscbt,0.5,0.748,4,-9.072,1,0.127,0.514,118.852
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,The Joker,1bp2IO61zbQrbWNmKKxg3f,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,0.596,0.448,5,-9.616,1,0.365,0.796,83.293
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Long Train Runnin',4nXkbcTj3nyww1cHkw5RAP,The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,0.575,0.912,7,-7.275,0,0.0916,0.843,117.399
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Somebody's Watching Me - Single Version,6A4Jc8npNo79BOgsrPptLA,Rockwell,3xs0LEzcPXtgNfMNcHzLIP,0.767,0.712,1,-4.128,0,0.0409,0.804,124.092
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Give A Little Bit,6XUHsYE38CEbYunT983O9G,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,0.531,0.818,2,-5.358,1,0.0694,0.471,90.767
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Jack & Diane,43btz2xjMKpcmjkuRsvxyg,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,0.811,0.41,9,-8.214,1,0.0365,0.626,103.965
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Take Me Home Tonight,7b4yGtR0rujvLi5EBfKKJ2,Eddie Money,4Tw2N3wdvJPGEU7JqMxFfE,0.608,0.768,1,-9.911,1,0.101,0.748,132.699
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Brown Eyed Girl,3yrSvpt2l1xhsV9Em88Pul,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,0.491,0.583,7,-10.964,1,0.185,0.908,150.566
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Don't Go Breaking My Heart,7nizP4axO9SXhwlWo95wR9,Elton John,3PhoLpVuITZKcymswpck5b,0.745,0.707,5,-12.733,1,0.186,0.809,131.306
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,The Boys Of Summer,4gvea7UlDkAvsJBPZAd4oB,Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,0.516,0.549,6,-13.741,1,0.501,0.907,176.941
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Maneater,4aKIs5t9TqP59btlCGPrgw,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.727,0.685,11,-7.159,0,0.0351,0.812,88.75
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Go Your Own Way - 2004 Remaster,4xh7W7tlNMIczFhupCPniY,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0.586,0.941,5,-5.139,1,0.0167,0.831,135.448
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Every Breath You Take - Remastered 2003,2sXp9Qmvc7mRaDBjBgcGGi,The Police,5NGO30tJxFlKixkPSgXcFE,0.813,0.46,1,-9.78,1,0.56,0.729,117.387
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Back In Time,1lr7QGyV5RohlODzAqnuZA,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,0.758,0.835,7,-5.454,1,0.0311,0.836,120.045
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Making Love Out of Nothing at All,01MXkFA8sL7at6txavDErt,Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,0.388,0.72,7,-5.541,1,0.202,0.554,141.283
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Turn It on Again,5KXTDunEgNVBnuSBDzsm6x,Genesis,3CkvROUTQ6nRi9yQOcsB50,0.546,0.813,4,-10.143,0,0.196,0.427,128.131
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Tequila Sunrise - 2013 Remaster,1WYokrkFOb9TFVuTrmxTTt,Eagles,0ECwFtbIWEVNwjlrfc6xoL,0.632,0.397,7,-12.855,1,0.536,0.731,110.578
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,(I Just) Died In Your Arms,0YPXkQthLWrhNGoKTbwCJ8,Cutting Crew,3cniTumSiUysiPWXapGx1i,0.632,0.727,11,-11.209,0,0.0119,0.499,124.919
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Mexico,4sI8uN1G3PsoiNizkOqATO,James Taylor,0vn7UBvSQECKJm2817Yf1P,0.787,0.551,11,-11.09,1,0.256,0.811,116.023
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Dust in the Wind,6zeE5tKyr8Nu882DQhhSQI,Kansas,2hl0xAkS2AIRAu23TVMBG1,0.475,0.322,7,-10.687,1,0.367,0.387,93.503
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",31H6au3jhblhr6MMJiXnCq,Eric Carmen,2ekjTXgjxbWwBX5lTAj4DU,0.712,0.549,5,-9.484,1,0.011,0.552,109.882
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Don't Bring Me Down,72ahyckBJfTigJCFCviVN7,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,0.638,0.867,2,-6.469,1,0.144,0.805,115.692
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Poetry Man,5uhULfoDgTvz7BeWlqrV4a,Phoebe Snow,3iuobQyYhofKRr5W6HZoKt,0.511,0.242,7,-15.735,1,0.41,0.596,131.82
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,"Burning Heart - From ""Rocky IV"" Soundtrack",2VN7uPrbryJ7nE2MXX3f9a,Survivor,26bcq2nyj5GB7uRr558iQg,0.652,0.609,9,-9.684,0,0.298,0.646,98.125
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Hooked On A Feeling,5dJSrn1RKceOPDyb4DAe4w,Blue Swede,0UpuH5U4nZ3UGGUJi0Zfbp,0.536,0.691,8,-11.03,1,0.296,0.872,118.3
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Addicted To Love,5izGeTxueiFX1UPFGohY9w,Robert Palmer,530Sdm7eqqzWBdDmILMgnu,0.702,0.578,2,-13.415,1,0.382,0.975,111.617
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,The Way It Is,6V50MyHPGhEmwYu0Wdyf0t,Bruce Hornsby,2iM28IgKg89v1o7BTQAVPo,0.582,0.689,7,-12.203,1,0.607,0.531,111.166
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Who Can It Be Now?,3vaNWWfsLDex3RSgMrqI0Q,Men At Work,0f3EsoviYnRKTkmayI3cux,0.81,0.716,4,-7.392,1,0.0184,0.965,128.528
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,867-5309 / Jenny,6iX1f3r7oUJnMbGgQ2gx1j,Tommy Tutone,1n2LWYgwtGp7EzDapUoniE,0.584,0.708,5,-10.039,1,0.0264,0.564,137.657
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Feel Like Makin' Love (Remastered Album Version),3HKthdb7Ejnydb74BvmQW0,Bad Company,5AEG63ajney2BoDXi0Vb84,0.56,0.543,7,-8.433,1,0.233,0.661,85.119
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Footloose,2ILCAFAALHHslGAFc2NhmZ,Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,0.546,0.895,9,-7.189,1,0.0819,0.494,174.089
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Land of Confusion - 2007 Remaster,6twIBPybEvGydyNzNz89FT,Genesis,3CkvROUTQ6nRi9yQOcsB50,0.63,0.909,1,-7.142,1,0.0431,0.811,115.189
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,66LhCsc06aTa2Ig7iYPDSP,Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,0.631,0.597,4,-7.382,0,0.379,0.665,107.26
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,A Horse with No Name,54eZmuggBFJbV7k248bTTt,America,35U9lQaRWSQISxQAB94Meo,0.654,0.506,11,-17.18,0,0.686,0.831,123.179
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Take The Long Way Home - 2010 Remastered,0v0XYK0pLgsPiq5u4FKHaw,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,0.414,0.7,5,-8.838,1,0.22,0.37,76.79
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Thank God I'm a Country Boy,1GppOc3LMBYanYagzCQCci,John Denver,7EK1bQADBoqbYXnT4Cqv9w,0.756,0.521,9,-10.855,1,0.859,0.964,106.893
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,While You See A Chance,3O454S9h7LuY4x6cBpnVDv,Steve Winwood,5gxynDEKwNDgxGJmJjZyte,0.611,0.584,2,-12.108,1,0.304,0.421,128.575
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,The Power Of Love,2olVm1lHicpveMAo4AUDRB,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,0.768,0.829,5,-5.109,1,0.0964,0.962,118.773
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,"Get Outta My Dreams, Get into My Car",3v8vsQfMQio7ohYqFrEsaZ,Billy Ocean,5IDs1CK15HegSAhGEbSYXo,0.661,0.911,4,-6.571,1,0.0557,0.919,117.147
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Hold On,1NZAeh2a8Y6Ry5hGBPGP1e,Santana,6GI52t8N5F02MxU0g5U69P,0.671,0.516,7,-15.981,0,0.488,0.711,124.699
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,FM,0zw5bUUdOxVLBGMsb0SuBh,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,0.787,0.607,11,-9.133,0,0.119,0.681,109.38
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Do It Again,2BstRQGodshjGpeDGQiNgo,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,0.682,0.537,2,-10.254,0,0.218,0.963,124.574
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,We Built This City,7aHRctaQ7vjxVTVmY8OhAA,Starship,0kObWap02DEg9EAJ3PBxzf,0.661,0.908,5,-4.897,1,0.052,0.656,144.091
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,On the Border,4VzweaqBuc7LT6yluAt5Ol,Al Stewart,0DW7boyjvbaSP3OJ72sXgC,0.5,0.664,6,-10.935,0,0.0813,0.62,98.058
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,"Another Park, Another Sunday - 2006 Remaster",5dEOntLHunr3jYzS1XBNmk,The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,0.516,0.547,9,-9.693,1,0.315,0.741,113.417
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Stuck In The Middle With You,1b7LMtXCXGc2EwOIplI35z,Stealers Wheel,7bPU7cvfoD20ixGD9Qnqki,0.795,0.564,7,-10.482,1,0.0934,0.961,124.166
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Cecilia,3fXaVIXlG8Eu7Xq9xa8tw2,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,0.757,0.859,4,-9.621,0,0.407,0.954,102.758
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Broken Wings - Single Version,41CUuaX52fZjRzzCK0rkkh,Mr. Mister,7Bah8E0kCETqEpAHI6CPzQ,0.283,0.657,1,-8.557,0,0.0824,0.37,97.991
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Life's Been Good,2wvMC5EyaaYQwBfiwwY2xE,Joe Walsh,5bDxAyJiTYBat1YnFJhvEK,0.505,0.476,2,-12.897,1,0.25,0.542,99.31
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Centerfold,1ynmMEK1fkyiZ6Z6F3ThEt,The J. Geils Band,69Mj3u4FTUrpyeGNSIaU6F,0.653,0.677,0,-12.244,1,0.249,0.888,114.37
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Rocky Mountain High,5tlyFGagMcqqpbqo2jYKU5,John Denver,7EK1bQADBoqbYXnT4Cqv9w,0.455,0.437,4,-11.411,1,0.314,0.724,81.396
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Coconut,2xw9KNGbpg1vMeHQql7eRO,Harry Nilsson,3RTzAwFprBqiskp550eSJX,0.641,0.532,5,-13.642,1,0.502,0.869,138.007
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Gold,4BdIF3xsMAUhOjuh0BSzOo,John Stewart,1IEICAjQ2utMbLHi7zoc5f,0.692,0.598,9,-7.893,0,0.464,0.519,124.045
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,"She's Like the Wind (feat. Wendy Fraser) - From ""Dirty Dancing"" Soundtrack",7BdXRaSlGAzhySfuW3y8h5,Patrick Swayze,6dH5I8Q7HhXu74cBXkP0LD,0.586,0.331,4,-14.677,0,0.256,0.223,124.915
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Make It with You,7wWw7hBmErNg9u5w6Xx0vy,Bread,70ZTdbPEcEugBNay4MvxfL,0.629,0.356,4,-11.135,1,0.66,0.472,83.886
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,High on You,0kly0FygSDXVbvbXxsZ31S,Survivor,26bcq2nyj5GB7uRr558iQg,0.659,0.714,7,-9.811,1,0.398,0.871,125.152
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Magnet and Steel,2u02gyZqCqOvemiSk8DNyk,Walter Egan,3jaS8HCylkZ3YKhn5t20DU,0.71,0.419,1,-9.545,0,0.439,0.711,112.866
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Right Here Waiting,4LFwNJWoj74Yd71fIr1W8x,Richard Marx,0grdhNhiRLFBaFVyybqsj6,0.395,0.252,0,-13.589,1,0.8,0.126,177.679
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Don't Stand So Close To Me - Remastered 2003,11D6qKfTcfrSnZyuw3D6ud,The Police,5NGO30tJxFlKixkPSgXcFE,0.799,0.506,2,-9.414,1,0.0453,0.518,140.309
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Hard to Say I'm Sorry / Get Away - 2006 Remaster,07TnWCHrFkvF61GzJuLVt0,Chicago,3iDD7bnsjL9J4fO298r0L0,0.398,0.57,4,-7.068,1,0.056,0.234,140.974
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Sister Christian,57trQKFZdJxHia4sMJioWk,Night Ranger,1Ha0Fz4i0d4gu5fZbhBCtH,0.448,0.35,5,-16.239,1,0.147,0.234,177.279
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Jessie's Girl,4GPhDM4o3lq7kNqjjxhG6H,Rick Springfield,6IFXsrXBpwbIqtOUOiAa3p,0.726,0.85,2,-5.337,1,0.168,0.814,131.64
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Invisible Touch - 2007 Remaster,0xpBr84T3FTm9j4D1MdPtk,Genesis,3CkvROUTQ6nRi9yQOcsB50,0.659,0.878,0,-5.987,1,0.339,0.843,131.037
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Is This Love,6rt4FH5qFgXGmyhgKmlJcL,Survivor,26bcq2nyj5GB7uRr558iQg,0.679,0.772,3,-8.946,1,0.557,0.749,118.129
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Hurts So Good,67eX1ovaHyVPUinMHeUtIM,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,0.785,0.737,9,-5.306,1,0.042,0.971,125.447
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Sausalito Summernight,3Vah9acceGHoVBgH4iijET,Diesel,6byCVLbgOawjt1RStMyJWn,0.629,0.846,5,-8.497,0,0.0812,0.569,125.462
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,New Kid in Town - 2013 Remaster,6Zyz8lsnMFpIrCTuvGurCB,Eagles,0ECwFtbIWEVNwjlrfc6xoL,0.649,0.425,4,-9.811,1,0.378,0.651,107.383
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Caught Up In You,3jYRpwbctfqB77uU7T7K3U,38 Special,3zXw2Eh96iTT51pytzHdZi,0.425,0.681,1,-8.604,0,0.0229,0.933,131.011
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Jane,0fFtudFYi0ZJwGQEZEh6PU,Jefferson Starship,3HC7NcxQx2Yk0fWoRKJ0xF,0.589,0.82,2,-9.602,1,0.204,0.787,117.307
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Oh Sherrie,6igXYiQIuXwjO9myYFqSrj,Steve Perry,5xQKoGD7Ql92fWd1uWwKkf,0.576,0.644,5,-6.141,1,0.166,0.313,101.938
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Still the One,2dtK02TSAuTvVYU2wGAVG0,Orleans,1667U2YoucgG5Pdvm2M59c,0.565,0.615,4,-10.793,1,0.0487,0.591,143.928
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Ghostbusters,300zfRaCgTmEm5Eqe3HqZZ,Ray Parker Jr.,0NyzfcGDZZ6GM25EBG9BYK,0.779,0.717,6,-9.7,0,0.0125,0.789,115.384
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,More Than a Feeling,1QEEqeFIZktqIpPI4jSVSF,Boston,29kkCKKGXheHuoO829FxWK,0.377,0.681,7,-8.039,1,0.00088,0.285,108.789
0,Yacht Rock,37i9dQZF1DXb3m918yXHxA,Rock,Hard Habit to Break - 2006 Remaster,3Tows9RnoAq9CmMJaII2cO,Chicago,3iDD7bnsjL9J4fO298r0L0,0.584,0.612,2,-5.833,1,0.448,0.402,81.182
