,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31,Topic32,Topic33,Topic34,Topic35,Topic36,Topic37,Topic38,Topic39,Topic40,Topic41,Topic42,Topic43,Topic44,Topic45,Topic46,Topic47,Topic48,Topic49,dominant_topic
Feel Good Inc.,0.0,0.01492819469422102,0.05263563245534897,0.0,0.0,0.0,0.24470700323581696,0.07277671247720718,0.020918915048241615,0.013799688778817654,0.0,0.0,0.02019360661506653,0.0,0.0,0.0,0.0,0.0396621972322464,0.021643850952386856,0.016288628801703453,0.0,0.027313396334648132,0.15247686207294464,0.0,0.0,0.0,0.0,0.01999598927795887,0.0,0.0,0.04212518036365509,0.0,0,0.026268895715475082,0.023054353892803192,0.0,0.021656086668372154,0.0,0.014372305944561958,0.02442200481891632,0.0,0.0,0.0,0.0,0.0,0.026751743629574776,0.0,0.0,0.03185689076781273,0.0,6
Rock N Roll Train,0.022390427067875862,0.034069377928972244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02074374444782734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420455574989319,0.0,0.0,0.0,0.0,0.0,0.06392257660627365,0.0,0.03215686231851578,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4485110342502594,0.0,0.0,0.0,0.10225076973438263,0.0,0.0,0.017171518877148628,0.0,0.0,0.0,0.027845894917845726,38
Hate To Say I Told You So,0.0,0.023750323802232742,0.03203992918133736,0.0,0.0,0.0,0.0,0.0,0.02116963267326355,0.013746880926191807,0.0,0.0,0.0,0.041822079569101334,0.0,0.045650143176317215,0.0,0.027524923905730247,0.019189532846212387,0.010268949903547764,0.018574731424450874,0.0404123030602932,0.19594143331050873,0.0,0.0,0.05413206294178963,0.02004815824329853,0.043862104415893555,0.01889675296843052,0.0,0.028021899983286858,0.0,0,0.0,0.013218002393841743,0.03916868194937706,0.13544006645679474,0.0,0.013370588421821594,0.0,0.0,0.0,0.0,0.0,0.016925597563385963,0.01295997854322195,0.0,0.02165517769753933,0.0,0.0,22
Stop Crying Your Heart Out,0.13258501887321472,0.0,0.010385272093117237,0.0,0.0,0.0,0.0,0.031165916472673416,0.0,0.05618087202310562,0.0,0.0,0.0,0.06077348813414574,0.0,0.0,0.0,0.0,0.05521516874432564,0.0,0.0,0.0,0.02895989827811718,0.0,0.0,0.056608572602272034,0.0,0.10044316202402115,0.0,0.03086773492395878,0.0654604583978653,0.0,0,0.0,0.0,0.11069999635219574,0.0,0.0,0.0105202104896307,0.0,0.0,0.0,0.0,0.0,0.0,0.025695106014609337,0.0,0.0,0.10930386930704117,0.0,0
Take A Look Around,0.03709987550973892,0.0,0.04418983682990074,0.0,0.0,0.0,0.0,0.05124133825302124,0.0,0.0,0.0,0.01907627284526825,0.031133301556110382,0.02000373974442482,0.018876908347010612,0.17628532648086548,0.0,0.014172636903822422,0.0,0.055346280336380005,0.0,0.01437077485024929,0.022307779639959335,0.01009412296116352,0.0,0.0,0.0,0.01844053901731968,0.0,0.0,0.027297792956233025,0.0,0,0.0,0.02613339014351368,0.0,0.17971286177635193,0.01859789900481701,0.10639796406030655,0.0,0.0,0.0,0.0,0.013695722445845604,0.0,0.0,0.0,0.0,0.010057301260530949,0.0,36
I'm So Sick,0.02438586950302124,0.0,0.011150417849421501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020008627325296402,0.0,0.14827591180801392,0.0,0.02218683436512947,0.0,0.0,0.05647939071059227,0.0,0.0,0.0,0.023463571444153786,0.028269700706005096,0.12047000974416733,0.0,0.0,0.0,0.0,0.01828843727707863,0.0,0.21625269949436188,0.015152497217059135,0,0.050372786819934845,0.011941924691200256,0.06995996832847595,0.0,0.0,0.02858123928308487,0.0,0.0,0.0,0.0,0.0,0.0,0.011630002409219742,0.0,0.0,0.0,0.0,30
Take Me Out,0.0,0.0,0.01083498727530241,0.0,0.0,0.0,0.0,0.05256589502096176,0.05101937800645828,0.04816924408078194,0.01960615999996662,0.0,0.0,0.08653084188699722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03889381140470505,0.012684253044426441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12606853246688843,0.11073297262191772,0,0.0,0.012437627650797367,0.1603061407804489,0.0,0.020484326407313347,0.01385012548416853,0.0,0.0,0.0,0.07986623048782349,0.0,0.0,0.027511460706591606,0.0,0.0,0.0,0.0,35
Hemorrhage (In My Hands),0.0812174454331398,0.015338488854467869,0.029085271060466766,0.0,0.013421307317912579,0.0,0.011691276915371418,0.0,0.1323428601026535,0.0,0.0,0.0,0.0,0.09339164197444916,0.015022169798612595,0.0,0.0,0.02745867520570755,0.16960786283016205,0.0,0.0,0.0,0.01913604885339737,0.025147421285510063,0.0,0.11086234450340271,0.0,0.01407515536993742,0.012384718284010887,0.0,0.017307888716459274,0.0,0,0.0,0.029454099014401436,0.0,0.0,0.02471005916595459,0.023183362558484077,0.0,0.0,0.0,0.0,0.0,0.011092673987150192,0.029394574463367462,0.0,0.0,0.024676861241459846,0.0,18
Holiday,0.0,0.014289053156971931,0.06474372744560242,0.0,0.012358714826405048,0.0,0.0,0.0,0.020863808691501617,0.042259473353624344,0.0,0.042604878544807434,0.022958628833293915,0.0483953133225441,0.013830572366714478,0.0,0.0,0.04810702055692673,0.0,0.0,0.011435342952609062,0.014766931533813477,0.022145742550492287,0.0,0.0,0.0121841412037611,0.012110489420592785,0.04976027086377144,0.0,0.0,0.01664566993713379,0.14086361229419708,0,0.021802779287099838,0.032471057027578354,0.014004304073750973,0.0,0.04306606575846672,0.0740051344037056,0.0,0.01176291611045599,0.04062826931476593,0.0,0.0,0.0,0.05033690109848976,0.01177867129445076,0.033762525767087936,0.010433360002934933,0.0,31
Sweetness,0.024531371891498566,0.022658545523881912,0.01171489804983139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07199903577566147,0.3721972703933716,0.0,0.0,0.025701794773340225,0.0,0.0,0.0,0.0,0.012385296635329723,0.0,0.0,0.0,0.0,0.02084745094180107,0.0,0.0,0.024034159258008003,0.01915004476904869,0,0.0,0.01228040736168623,0.0,0.0,0.06813058257102966,0.02860165573656559,0.0655149593949318,0.019739944487810135,0.0,0.0,0.0,0.0,0.011629438027739525,0.0,0.054190054535865784,0.020543303340673447,0.0,14
All That I've Got,0.0,0.08698718249797821,0.011858254671096802,0.0,0.016873840242624283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048116568475961685,0.0,0.0,0.0,0.10222423821687698,0.0,0.03441604971885681,0.0,0.07393887639045715,0.03845638409256935,0.017996614798903465,0.0,0.08160916715860367,0.0,0.01774328015744686,0.015570946969091892,0.0,0.0378272607922554,0.0,0,0.0,0.023062055930495262,0.01891915500164032,0.0,0.01742095686495304,0.03787598758935928,0.01093958504498005,0.0,0.0,0.0,0.0,0.0,0.11821594089269638,0.0,0.0,0.0,0.09745193272829056,45
Cute Without The 'E' (Cut From The Team),0.10827188938856125,0.014706570655107498,0.0,0.0,0.0644954964518547,0.0,0.04218840226531029,0.0,0.023285463452339172,0.0,0.01313476637005806,0.034669551998376846,0.0,0.04783955216407776,0.034821752458810806,0.022694667801260948,0.0,0.01596166007220745,0.0,0.0,0.03238922357559204,0.015069297514855862,0.04931354150176048,0.0,0.0,0.0,0.0,0.05483483895659447,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03563109040260315,0.0,0.1174650564789772,0.0,0.0,0.0,0.0,0.0,0.010635586455464363,0.14052602648735046,0.0,0.0,0.0,0.03673382103443146,45
The Red,0.027123603969812393,0.0,0.04750083014369011,0.0,0.26817891001701355,0.018962286412715912,0.0,0.023636238649487495,0.0,0.0,0.02259153686463833,0.0,0.058396805077791214,0.13377118110656738,0.0,0.0,0.0,0.0,0.0,0.02831762284040451,0.0,0.0,0.013665033504366875,0.0,0.0,0.0,0.0,0.0,0.020227648317813873,0.0,0.010436570271849632,0.0,0,0.0,0.030776232481002808,0.0,0.0,0.0,0.014037041924893856,0.0,0.0,0.05447334423661232,0.0,0.0,0.0,0.06959816068410873,0.0,0.0,0.0,0.016100943088531494,4
Joker And The Thief,0.1469067633152008,0.0,0.07595057785511017,0.0,0.0,0.0,0.0,0.058513808995485306,0.0,0.0,0.0,0.015463130548596382,0.015935732051730156,0.03150578960776329,0.0,0.0,0.0,0.06994393467903137,0.0,0.012450597248971462,0.0,0.02968008816242218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028251703828573227,0.0,0.0,0,0.0,0.05143888667225838,0.015035250224173069,0.04050464183092117,0.0,0.07908479124307632,0.0,0.0,0.013237404637038708,0.0,0.0,0.09692687541246414,0.052216481417417526,0.02640644647181034,0.010296391323208809,0.027658307924866676,0.01906728185713291,0
Fake It,0.06849619746208191,0.042354241013526917,0.0,0.0,0.0,0.02570389211177826,0.0,0.0,0.0,0.0,0.0,0.015844738110899925,0.040927231311798096,0.032272227108478546,0.19041728973388672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14565223455429077,0.11565335094928741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.016270069405436516,0.0,0.01601027511060238,0.06034277752041817,0.0,0.039627913385629654,0.0,0.0,0.0,0.0,0.0,0.03936412185430527,0.02976147271692753,0.0,0.0,14
Face Down,0.17482911050319672,0.0,0.02688022330403328,0.0,0.012231712229549885,0.0,0.0,0.0,0.012524640187621117,0.0,0.04198162257671356,0.0,0.0,0.0,0.0,0.031402211636304855,0.0,0.0,0.0,0.05306689441204071,0.0,0.0,0.12435315549373627,0.0,0.0,0.0,0.0,0.0,0.0,0.09247498959302902,0.01637006737291813,0.02163640409708023,0,0.0,0.02833288162946701,0.0,0.013359992764890194,0.042162906378507614,0.19411464035511017,0.0,0.0,0.010766368359327316,0.0,0.0,0.0,0.0,0.0,0.0,0.012678045779466629,0.0,38
Paralyzer,0.06259391456842422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016123972833156586,0.05774728208780289,0.0,0.0,0.0,0.0,0.05467380955815315,0.0,0.0,0.0,0.0,0.06630353629589081,0.0,0.01857992634177208,0.022288832813501358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09041993319988251,0.0,0.2281489223241806,0.016208093613386154,0.02516893483698368,0.0,0.0,0.0,0.20156271755695343,0.0,0.0,0.0,0.0,0.0,0.015937436372041702,0.0,36
Megalomaniac,0.029477480798959732,0.051221270114183426,0.055355485528707504,0.0,0.0,0.0,0.0,0.0,0.0,0.03235050290822983,0.03376639261841774,0.0,0.019745072349905968,0.0,0.0,0.0,0.0,0.043223731219768524,0.04577312245965004,0.3037964999675751,0.04717327281832695,0.0,0.011620784178376198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02383570373058319,0.11585461348295212,0,0.0,0.011450497433543205,0.0,0.0,0.0,0.014329927042126656,0.0,0.0,0.0,0.0,0.0,0.0,0.010933813638985157,0.0,0.035986561328172684,0.0,0.0,19
Ocean Avenue,0.0,0.03912634775042534,0.0,0.0,0.036953363567590714,0.0,0.0,0.0,0.0715261697769165,0.0,0.04904906079173088,0.014582306146621704,0.03779391199350357,0.02971118874847889,0.0,0.0,0.012582468800246716,0.01820828765630722,0.0,0.1412825882434845,0.0,0.0,0.0,0.015328928828239441,0.0,0.014747919514775276,0.0,0.014903220348060131,0.0,0.0,0.044333022087812424,0.0,0,0.0,0.08489635586738586,0.021579882130026817,0.0,0.014751970767974854,0.0624053031206131,0.0,0.0,0.0,0.012931343168020248,0.0,0.0,0.1387438327074051,0.0,0.0,0.03746350482106209,0.0,19
Through Glass,0.0,0.06952764838933945,0.0,0.0,0.0,0.0,0.0,0.011123178526759148,0.15208816528320312,0.0,0.0,0.0,0.0,0.011598470620810986,0.016087627038359642,0.0,0.0,0.08875186741352081,0.0,0.0,0.0655774474143982,0.0,0.16936233639717102,0.017552852630615234,0.0,0.0,0.0,0.04251975193619728,0.0,0.0,0.0,0.0,0,0.0,0.013472817838191986,0.018785588443279266,0.0,0.08522050827741623,0.08377493172883987,0.0,0.0,0.0,0.0435081347823143,0.0,0.0,0.013603255152702332,0.0,0.03173122927546501,0.0,0.0,22
Teenagers,0.0,0.016716858372092247,0.022827932611107826,0.0,0.0,0.0,0.0,0.0,0.06160980835556984,0.0,0.0265031885355711,0.014914406463503838,0.0884227603673935,0.043252043426036835,0.0,0.014099725522100925,0.0,0.02183801867067814,0.013847164809703827,0.0,0.036294400691986084,0.09616351872682571,0.12374620884656906,0.06297589093446732,0.0,0.0,0.0,0.0,0.013397082686424255,0.0,0.02143246866762638,0.0,0,0.0,0.03414870798587799,0.0,0.0,0.015079755336046219,0.11610257625579834,0.01103888638317585,0.0,0.0,0.0,0.0,0.0,0.019892079755663872,0.0,0.04823625087738037,0.0,0.0,22
First Date,0.07136664539575577,0.0,0.02570023387670517,0.01469393353909254,0.0,0.0,0.0,0.015507039614021778,0.3004923462867737,0.025567393749952316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209742933511734,0.0,0.0,0.023796716704964638,0.0,0.0,0.0,0.015675613656640053,0.01736363023519516,0.0,0.0,0.0483824759721756,0.0,0,0.0,0.02416140027344227,0.0,0.044393330812454224,0.028738759458065033,0.04652334004640579,0.0,0.019003847613930702,0.0,0.0,0.0,0.0,0.12915319204330444,0.0,0.0,0.01709778979420662,0.015383243560791016,8
Boulevard of Broken Dreams,0.0,0.0,0.0,0.0,0.03937079384922981,0.0,0.010064871981739998,0.01249627210199833,0.0,0.039517778903245926,0.0,0.022235164418816566,0.0,0.0,0.0,0.0,0.22350674867630005,0.0,0.010277073830366135,0.0,0.0,0.0,0.0,0.04947088658809662,0.0,0.011874806135892868,0.0,0.0,0.0,0.0,0.023839421570301056,0.0,0,0.0,0.025748994201421738,0.05004289746284485,0.0,0.0,0.03645891323685646,0.03788718581199646,0.0,0.0,0.25187158584594727,0.0,0.0,0.05594884231686592,0.0,0.0,0.0,0.0,42
How You Remind Me,0.10608761012554169,0.08513166755437851,0.0,0.0,0.0,0.0,0.022822003811597824,0.01494577806442976,0.0,0.0,0.025430409237742424,0.0,0.014689752832055092,0.0,0.015524286776781082,0.0,0.0,0.08784322440624237,0.03548930212855339,0.0295817032456398,0.16003009676933289,0.07190525531768799,0.0,0.0,0.0,0.0,0.03587128221988678,0.044769078493118286,0.0,0.0,0.028396887704730034,0.0,0,0.0,0.0,0.03781335800886154,0.0,0.0,0.0,0.0,0.0,0.023329246789216995,0.0,0.0124597093090415,0.0,0.04429766163229942,0.0,0.0,0.0,0.0,20
Bring Me To Life,0.0,0.0,0.022821303457021713,0.0,0.011042940430343151,0.0,0.0,0.0,0.06458798795938492,0.032132819294929504,0.0,0.0,0.011696580797433853,0.042058587074279785,0.03831477090716362,0.0,0.0,0.0,0.010528690181672573,0.220648854970932,0.0,0.0,0.0,0.12026737630367279,0.0,0.0,0.028501417487859726,0.0,0.01904520019888878,0.012072518467903137,0.0,0.01803361251950264,0,0.03687009587883949,0.010778002440929413,0.0,0.0,0.10651428252458572,0.07698681950569153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021321391686797142,0.014739100821316242,0.0,19
